253,neutral,When it comes to weathered instruments theres Brian Mays guitar Stings bass and Motorheads Lemmy
254,positive,WWE just announced Sting will start off RAW this upcoming Monday
255,positive,BREAKING __HNDL just announced that Sting will open Mondays edition of __HASH_RAWTAMPA at 8pm EST __URL 
256,positive,Retweeted The Cheapest Heat __HNDL BREAKING __HNDL just announced that Sting will open Mondays __PUNC_ELLP __URL 
257,neutral,See they should have announced Stings appearance last Monday beforehand Say he will address WM and his future Tease retirement 
258,neutral,__HNDL me and a Daddy Deano went to see Sting and Paul Simon 4 blokes behind us talked for the 1st 15 mins Absolute dicks Why __PUNC_QUES 
259,positive,BREAKING NEWS Sting will be at __HASH_RAW and open the show this Monday __URL __URL 
260,positive,ENGLISHMAN IN NEW YORK by STING was no 15 in the UK charts on 29 August 1990 __URL 
261,positive,My first time seeing __HASH_RAW live and Sting opens the show this Monday __NEG wait __PUNC_EXCL __HASH_RAWTAMPA __URL 
262,neutral,Wonder if Sting will be able to speak with his actual voice on __HASH_RAW on Monday or if theyll dub him over like a movie trailer again 
263,neutral,I hope Sting spends his time at __HASH_RAW tomorrow complaining about how long he had to stand behind that curtain while __HNDL went on amp on
264,neutral,__HNDL __HNDL __HNDL WCW guys will __NEG win WWE World title Sting deserves it but WWE still think its a Monday night War
265,neutral,That statues going to be demolished via Stings bat __URL 
266,positive,__HNDL thanks __PUNC_EXCL I know you would have the answer Hope all is well __PUNC_EXCL Im sure Sting last Monday had you jacked up with energy __PUNC_EXCL 
267,neutral,For tonights episode of Bell to Bell w __HNDL amp __HNDL listen to __URL RAW Sting Rollins amp more 
268,neutral,Sting appears for the 2nd week Ziggler Lana face Rusev Summer Divas Beat the Clock match to determine __HASH_1 contender to title at NOC __HASH_RAW
269,positive,HERE WE GO Monday Night Raw hopefully we get another good show tonight Sting vs Rollins at NOC should be really good __HASH_RAW
270,positive,What a good way to open Monday Night Raw with Sting lovin it __PUNC_EXCL __HASH_RAW __HASH_WWE
271,positive,Sting opens tonights __HASH_WWE __HASH_RAW Results __URL __URL 
272,neutral,__HASH_WWE Monday Night __HASH_RAW results Sting opens the show __URL __URL 
273,positive,I know Sting says this is Monday Night __HASH_RAW but it feels a lot more like Monday Nitro to me
274,positive,Even if its an announced segment I still mark out when Sting is on my TV on Monday nights __HASH_RAW
275,positive,__HASH_STINGONRAW what a great way to start off Monday night Raw with Sting __PUNC_EXCL 
276,positive,And __HNDL may have hand picked __HNDL but __HNDL and Sting is right Rollins is __NEG half the man HH is __HASH_RAW
277,neutral,Instead of that Sting has to suck up to Hunter I realize it may be planting a seed for HH Rollins but I hate dumb faces 
278,positive,He may be 56 but Sting is still as passionate as ever and still has the fire Still awesome on the mic He and Rollins will be M O N E Y 
279,positive,Going on record Sting wins belt at NoC drops it at the MSG show on the 3rd If Im wrong ya can have open season on me 
280,positive,Sting is on wwe monday night raw tonight __URL 
281,positive,__NEG that I __NEG love Seth Rollins hes gold on the belts But this may be Stings only title run soo __HASH_STINGONRAW __HASH_RAW __HASH_RAWTAMPA
282,positive, __HNDL Sting opens Monday night Raw __PUNC_EXCL __HASH_STINGONRAW although with a crappy promo __HNDL __HASH_NIGHTOFCHAMPIONS
283,positive,Sting and dudley boyz in action tonight One of the best monday night raws nbs
284,positive,__HNDL I congratulate you on using Vince logic __NEG because Sting is old he would __NEG let a WCW star win the strap in his 1st year
285,positive, Cena and Sting stare from the ramp at Triple H and Seth Rollins was really a closing to Monday Night Raw yall That happened __HASH_RAW
286,positive,Stings Opening Promo being literally the perfect example when it comes to how to sell a PPV with a Promo __PUNC_ELLP __URL __HASH_RAW
287,neutral,__HNDL i __NEG left I been lurking over the tl like Sting did on Monday Night Nitro
288,positive,Sting deserves his run with the title on his way to the HOF HBK won the title after being gone for years in his 2nd match back 
289,positive,Tuesday Raw Roundtable Sting Dudleys Seth Rollins Clashes with Stephanie Divas Beat The Clock WWE had ano __PUNC_ELLP __URL 
290,positive,Will get this tomorrow looking forward to the Sting feature __HASH_FAVEMAGAZINE __URL 
291,neutral,Fragile George Skaroulis Sting __PUNC_ELLP Tomorrows rain will wash the stains away But something in our minds will __PUNC_ELLP __URL 
292,positive,Check out my new Wade Keller Hot Topics Video Blog Heres the 3rd one on Sting Big Show Brock Raw ratings __URL 
293,positive,Watching some classic WCW Monday Nitro Love reliving the NWO and Sting feud Thanks __HNDL For everything WCW will live forever
294,positive,Credit to WCW Bubba beat Sting in May since that time theyve decided to put Bubba vs Hogan tonight Bubba has done __NEG since
295,positive,Sting defeat the Shedden Force 10 6 Next game tomorrow at 1015 vs Innerkip Jets __HASH_LABOURDAY2015 __HASH_LABOURDAYCLASSIC
296,positive,__HNDL Sting may give you some ideas __URL 
297,positive,__HNDL what up JD __NEG wait to hear off the script part 3 tomorrow Sting will be on raw this monday __PUNC_QUES have good one bro 
298,positive,Roll on the 11th 0ctober wwe Sting is here in Colchester __PUNC_EXCL 
299,neutral,__NEG sure if Stings a 1st ballot HoFer since Vince holds the only ballot
300,positive,__HNDL Considering that Sting might have a two month run w the title after being the 3rd wheel to Braun Strowman __PUNC_ELLP yeah
301,positive,Verizon remains __HASH_1 overall in cell service T Mobile may __NEG be the best but I their pricing and upgrades are great __URL 
302,positive,Why Inteliquent Inc Jumped 30 Tuesday Morning With a fresh T Mobile contract under its belt the behind the __PUNC_ELLP __URL 
303,neutral,__HNDL that may take some doing Ill have to go to T Mobile to get another copy of the receipt 
304,neutral,__HNDL Angel switched to T Mobile in January He says its __NEG bad Is it problems with reception __PUNC_QUES I have Verizon
305,neutral,__HNDL __PUNC_ELLP device is also unlocked or a T Mobile device you __NEG need to call in It may be necessary however if __PUNC_ELLP 2 3
306,positive,Even better just found out that I won 3 tickets to Sundays STL SD game via the T Mobile 3 for 1 Sweepstakes __PUNC_EXCL Thanks __HNDL and __HNDL __PUNC_EXCL 
307,positive,Finally got me a lil T Mobile phone __PUNC_EXCL Imma get it on Friday
308,positive,__HNDL I might just do that if I __NEG convince them Lol my mom amp I are gonna go to t mobile on Saturday and see what we can do __EMOT_SMILEY 
309,negative,Guy at T mobile ok so just call the store tomorrow and ask for me so we can set up the phone __PUNC_EXCL Me the next day what the fuck was his name 
310,positive,According to __HNDL we may see little to __NEG of Matt Cassel tonight Predominately T Mobile and EJ
311,positive,I won three tickets to the Giants vs dodger game on September 1 from the T Mobile sweepstakes giveaway hahaa fuck yea
312,neutral,So I won a Reds ticket from T Mobile for Sundays game __PUNC_ELLP a SINGLE ticket in sec 509 __PUNC_ELLP lol __NEG go __NEG hubby __PUNC_ELLP hed cry __PUNC_ELLP haha
313,positive,__HNDL Have you been able to locate a local T Mobile branch to you __PUNC_QUES We may need to try your SIM in a known working device __PUNC_ELLP 1 2
314,neutral,Terrible preseason game Im thinking those refs had some 3rd stringers in tonight as well Solid safe game by my man T Mobile __PUNC_EXCL 
315,positive,TOMORROW the Lovely Ladies of the __HASH_THETANU Chapter of __HASH_SIGMAALPHAIOTA will be washing cars at T Mobile on N __PUNC_ELLP __URL 
316,neutral,I may just keep with AT amp T sprint is to much and t mobile is up in the air for right now 
317,positive,Got my replacement phone from T Mobile today Overnighted it no charge which is awesome Too bad I __NEG get to the store until tomorrow __PUNC_EXCL 
318,positive,I just wanna switch to t mobile because of its CEO __PUNC_EXCL __HASH_ROCKSTAR __URL 
319,negative,Google Support says compatible with T Mobile so __PUNC_ELLP guess we bug them for a new SIM tomorrow as planned 
320,negative,__HNDL __HNDL __HNDL __HNDL has the worst service ever __PUNC_EXCL No wonder why their in 4th and t mobile moved to 3rd __HASH_SPRINTLIKEHELL
321,negative,__HNDL hahah I __NEG had one since Monday and it was supposed to be expedited here T Mobile is a joke 
322,positive,Come see the signing of __HNDL at the 4th and Wilshire T Mobile store in Santa Monica __PUNC_EXCL __URL 
323,positive,__HNDL yea thats what they said at T Mobile that it comes out in October
324,neutral,The Hot N Crusty on 14th and 1st is now a T Mobile this is why I __NEG come to the East Village anymore 
325,neutral,__HNDL 2 attempts I have had no cell service since Thursday Our balance has been paid and weve been with t mobile for almost a year
326,positive,__HNDL Hey there __PUNC_EXCL Were excited to have you as part of the T Mobile family __PUNC_EXCL Our inventory may vary from channel to channel If __PUNC_ELLP 1 3
327,neutral,T mobile said the iPhone 6s come out everywhere September 18th __NEG a 7
328,neutral,Ill just call T Mobile tomorrow
329,positive,__HNDL Great question __PUNC_EXCL That means you are roaming domestically in a spot where there may be little to no T Mobile coverage and __PUNC_ELLP 1 3
330,positive,__HNDL __NEG yet since it just came out friday they __NEG have screen protectors And Im __NEG paying 25 for one at t mobile lmao
331,negative,For 80 on T Mobile U get unlimited talk text data while in the US Mexico Canada Cmon get with the times __HASH_CANADIANCELLPHONEPLANSSUCK
332,neutral,T Mobile Holds 2 Day Sale On Devices Ending August 25th Back to school is a time to prepare for the upcoming __PUNC_ELLP __URL 
333,neutral,Short Sales T Mobile Holds 2 Day Sale On Devices Ending August 25th T Mobile has short sales throughout the y __PUNC_ELLP __URL 
334,negative,I like T Mobile but this upgrade having spazzed is making me uneasy Ill ride it out for now but another incident may make me switch 
335,neutral,__HNDL Is the iphone 6s coming out Sept 18th to T mobile stores as well __PUNC_QUES If so what can I do about reserving one to JUMP __PUNC_QUES 
336,positive,__HNDL __HNDL T Mobile has the best people __PUNC_EXCL My phone may have been stolen or left at work and the rep was so helpful on Chat __PUNC_EXCL 
337,positive,__NEG wait for Saturday Im going to my first ever bills game __PUNC_EXCL Wanna see T Mobile start
338,positive,November is when my 1 year anniversary with T mobile debating if I want to stay with them or go to Verizon and get the 6 S
339,neutral,__HNDL I did it bout 10 times but I got something for T Mobile as tomorrow believe that shit
340,neutral,I __NEG have service this Thursday Friday because my contract with T Mobile is ending so I have to wait to get a new one on Friday
341,positive,Tonights first meeting of the 5th ann __HASH_UBALT __HASH_ZOMBIE course kicks off with T Mobile Sprint and Ashley Madison Wait __PUNC_ELLP what __PUNC_QUES True __PUNC_EXCL __EMOT_WINK 
342,positive,Tomorrow we are taking over the Wenonah vs Midfield game with T Mobile __PUNC_EXCL __HASH_TMOBILEFNLBHAM
343,negative,T Mobile promised me next day air so if I __NEG have a brand new iPhone in my hand tomorrow after class theyre fake af
344,negative,T Mobile be trippen my phone is off after I just payed it Friday tf __PUNC_EXCL __HASH_ANNOYED
345,negative,T mobile needs to change their name to t maybe because you may or may __NEG have service
346,neutral,__HNDL el oh el il see u tomorrow bro and sorry about my phone T Mobile is garbage
347,negative,Seriously __NEG want a phone anymore Calling T Mobile tomorrow to cancel this shit
348,positive,__HNDL Hey I may __NEG have T Mobile but you are EASILY my favorite CEO probably of all time Definitely of all time __HASH_SPRINTLIKEHELL
349,negative,Two guys in Floriduh tried to rob a T Mobile store after it closed on Tuesday night but it happened to be __PUNC_ELLP __URL 
350,neutral,I guess I will just check back with T MOBILE on October 31st halloween to see if they will get any new microsoft LUMIA smart phones 
